Location_ID,Location_Name,Location_Type,City,State,Latitude,Longitude,Ownership_Type,Building_Age_Years,Last_Renovation_Years_Ago,Number_of_Floors,Ramp_Available,Elevator_Available,Wheelchair_Entrance,Braille_Signage,Audio_Announcements,Accessible_Washroom,Tactile_Path,Reserved_Parking,Door_Width_cm,Footpath_Condition,Lighting,Safety_Level,CCTV_Available,Staff_Trained_Accessibility,Multilingual_Signage,Public_Transport_Nearby,Parking_Available,Crowd_Level,Average_Waiting_Time,Daily_Footfall,Staff_Count,Budget_Allocated_Lakh_INR,Complaint_Resolution_Days,Accessibility_Complaints,User_Rating,Google_Maps_Rating,Last_Inspection_Months,Lift_Condition,Emergency_Exit_Accessibility,Accessibility_Score,Accessibility_Category,Improvement_Priority,Infrastructure_Score,Accessibility_Support_Score,Safety_Index,Facility_Score,Crowd_Risk,Complaint_Rate,Accessibility_Efficiency,DBSCAN_Cluster,GMM_Cluster
LOC0585,Bengaluru City Park,6,1,6,13.068306,77.607363,1,32,9.0,1,0,1,1,0,1,0,0,1,98.0,2,1,2,0,0,0,0,1,0,18.0,2062,6.0,19.1,24.0,7,2.1,2.4,8.0,2,1,46.5,Poor,High,3,1,3,1,0.0,0.0033931168201648,2.4473684210526314,-1,1
LOC0586,Lucknow Bus Depot,1,14,13,26.920362,80.796762,1,11,11.0,1,0,0,0,0,0,0,0,0,75.3,1,0,0,1,1,0,1,0,0,15.0,1419,2.0,12.1,24.0,9,2.3,2.1,15.0,1,2,52.4,Poor,High,0,0,1,1,0.0,0.006338028169014,3.275,-1,1
LOC0587,Chandigarh Bus Stand,1,3,3,30.801126,76.669863,1,37,6.0,1,0,1,0,0,0,1,0,0,75.3,2,1,2,0,1,1,1,0,0,20.0,1414,7.0,15.4,16.0,8,2.6,2.8,21.0,0,2,47.5,Poor,High,2,0,3,1,0.0,0.0056537102473498,2.261904761904762,-1,1
LOC0588,Lucknow Domestic Airport,0,14,13,26.8056,81.042259,1,3,1.0,3,1,1,1,1,1,1,0,0,98.6,2,0,0,1,1,1,1,1,2,16.0,15406,66.0,194.1,3.0,2,3.3,3.3,2.0,1,1,98.8,Excellent,Low,4,2,1,2,32.0,0.0001298111248133,5.811764705882353,-1,2
LOC0589,Surat Government College,2,21,5,21.254196,72.91132,1,65,13.0,1,0,1,0,0,1,1,1,0,81.0,1,0,1,1,0,0,1,0,1,29.0,2090,4.0,37.2,20.0,4,2.0,2.2,8.0,0,2,62.2,Average,Medium,2,2,2,1,29.0,0.0019129603060736,2.0733333333333333,-1,1
LOC0590,Bengaluru City Centre Mall,5,1,6,12.965243,77.669691,0,22,18.0,2,1,1,0,0,1,1,0,0,89.2,0,1,2,1,1,0,1,0,1,7.0,13311,55.0,180.1,1.0,1,2.6,2.8,16.0,1,2,87.0,Good,Low,3,1,4,1,7.0,7.512019230769231e-05,10.875,-1,2
LOC0591,Ahmedabad Railway Station,7,0,5,23.099782,72.446793,1,72,21.0,2,1,1,1,0,0,0,0,0,97.8,0,1,0,1,0,0,1,1,1,38.0,16060,71.0,124.9,17.0,5,2.4,2.8,14.0,0,0,68.1,Average,Medium,3,0,2,2,38.0,0.0003113131187348,1.746153846153846,-1,1
LOC0592,Surat Temple Complex,8,21,5,21.28821,72.74249,1,199,50.0,1,0,0,0,0,0,0,0,0,61.0,0,0,0,0,0,0,0,1,1,23.0,2347,10.0,22.1,26.0,16,1.0,1.0,23.0,1,1,20.2,Poor,High,0,0,0,1,23.0,0.0068143100511073,0.8416666666666667,-1,3
LOC0593,Hyderabad Central Station,7,8,12,17.524379,78.625669,1,17,17.0,3,1,1,1,0,0,1,0,1,90.3,1,1,2,1,0,0,1,1,0,9.0,13942,55.0,88.5,18.0,5,2.8,2.6,14.0,2,2,85.1,Good,Medium,5,0,4,2,0.0,0.0003586028831671,8.51,-1,1
LOC0594,Kanpur Multispeciality Hospital,4,11,13,26.570651,80.338009,0,15,15.0,2,1,1,1,1,1,1,0,0,90.1,1,0,2,1,1,0,1,1,1,22.0,4849,25.0,109.8,11.0,3,2.6,2.4,1.0,1,2,100.0,Excellent,Low,4,2,3,2,22.0,0.0006185567010309,4.3478260869565215,-1,2
LOC0595,Surat Multispeciality Hospital,4,21,5,21.272347,72.810251,0,23,15.0,7,1,1,1,1,1,1,1,1,93.2,2,0,0,1,0,0,1,0,0,25.0,4693,20.0,116.8,12.0,6,2.9,2.6,18.0,1,2,90.8,Excellent,Medium,5,3,1,1,0.0,0.0012782275244993,3.4923076923076923,-1,0
LOC0596,Indore Railway Station,7,9,8,22.633711,75.985003,1,43,11.0,1,0,1,0,1,0,0,0,0,68.7,2,2,1,1,0,1,1,0,0,7.0,15445,64.0,100.6,16.0,10,2.7,2.7,12.0,1,1,24.0,Poor,High,1,1,4,1,0.0,0.0006474168069403,3.0,-1,1
LOC0597,Visakhapatnam City Park,6,25,0,17.816801,83.260918,1,3,2.0,1,0,0,0,0,0,0,0,0,69.1,2,2,1,0,1,0,1,0,2,6.0,2384,5.0,17.4,13.0,4,3.6,3.8,1.0,1,1,20.7,Poor,High,0,0,3,1,12.0,0.0016771488469601,2.957142857142857,-1,1
LOC0598,Udaipur Medical Center,4,24,10,24.565792,73.587188,1,29,13.0,4,1,0,1,0,0,1,1,1,96.3,0,1,0,1,0,1,1,0,2,22.0,4339,26.0,77.9,12.0,1,2.3,2.4,3.0,1,1,84.2,Good,Low,4,1,2,1,44.0,0.0002304147465437,3.660869565217392,-1,1
LOC0599,Patna Public Garden,6,19,2,25.501564,85.14318,1,26,5.0,1,0,1,1,0,0,0,0,0,86.7,1,2,2,0,0,0,1,1,1,4.0,801,2.0,21.5,23.0,6,3.1,2.9,20.0,2,1,48.7,Poor,High,2,0,4,2,4.0,0.0074812967581047,9.74,-1,1
LOC0600,Ahmedabad Airport Terminal,0,0,5,23.077773,72.61025,1,27,4.0,3,1,1,1,1,0,1,0,1,101.5,0,1,2,1,0,0,0,1,1,40.0,19689,81.0,286.5,10.0,3,3.7,3.8,18.0,1,1,94.6,Excellent,Low,5,1,4,1,40.0,0.0001523616048755,2.3073170731707315,-1,2
LOC0601,Chandigarh Degree College,2,3,3,30.706081,76.690367,1,16,11.0,3,1,1,0,0,0,0,1,0,77.1,1,1,0,0,0,0,1,1,0,30.0,3104,10.0,56.8,17.0,7,3.0,3.1,14.0,2,2,75.3,Good,Medium,2,1,1,2,0.0,0.0022544283413848,2.429032258064516,-1,1
LOC0602,Nagpur Plaza Mall,5,17,9,21.222625,78.986674,0,9,9.0,6,0,1,1,0,0,1,1,1,90.1,1,0,1,1,0,0,1,0,0,42.0,4557,17.0,162.1,10.0,1,3.2,3.2,21.0,1,2,78.8,Good,Medium,4,1,2,1,0.0,0.0002193944712593,1.832558139534884,-1,2
LOC0603,Delhi Degree College,2,6,4,28.744134,77.160473,1,43,13.0,3,1,1,0,0,1,0,0,0,79.7,1,2,2,1,0,0,1,0,1,36.0,871,5.0,34.7,14.0,6,2.6,2.7,6.0,0,1,60.3,Average,Medium,2,1,5,1,36.0,0.0068807339449541,1.6297297297297295,-1,1
LOC0604,Thiruvananthapuram Botanical Garden,8,23,7,8.429201,76.912553,1,41,9.0,1,1,0,0,0,0,1,0,0,84.2,0,0,2,1,0,1,1,1,2,20.0,821,5.0,26.3,17.0,3,2.3,1.8,17.0,1,0,48.2,Poor,Medium,2,0,3,2,40.0,0.0036496350364963,2.2952380952380955,-1,1
LOC0605,Mysuru Plaza Mall,5,16,6,12.287308,76.74074,0,24,10.0,2,1,1,1,1,1,1,0,0,93.2,1,2,0,1,0,0,1,1,2,40.0,15614,62.0,122.4,7.0,3,2.6,2.3,12.0,1,1,95.4,Excellent,Low,4,2,3,2,80.0,0.0001921229586935,2.326829268292683,-1,2
LOC0606,Udaipur General Hospital,4,24,10,24.507872,73.582334,1,13,13.0,5,1,1,1,0,1,0,0,1,82.4,2,0,0,1,0,0,1,1,2,38.0,2349,7.0,85.9,7.0,1,3.4,3.5,21.0,1,1,78.0,Good,Low,4,1,1,2,76.0,0.0004255319148936,2.0,-1,0
LOC0607,Bengaluru City Centre Mall,5,1,6,13.098616,77.591588,0,25,5.0,7,1,1,1,0,0,1,1,1,93.0,1,1,1,1,1,0,1,1,2,11.0,7147,26.0,148.3,5.0,0,3.9,3.6,4.0,0,2,100.0,Excellent,Medium,5,1,3,2,22.0,0.0,8.333333333333334,-1,2
LOC0608,Kanpur Government College,2,11,13,26.550721,80.254315,1,53,17.0,1,1,0,0,1,0,0,1,1,81.6,2,2,1,1,0,0,0,1,1,36.0,3699,17.0,44.3,24.0,5,3.1,3.4,5.0,1,0,32.7,Poor,High,2,2,4,1,36.0,0.0013513513513513,0.8837837837837839,-1,1
LOC0609,Indore Central Station,7,9,8,22.686532,75.951229,1,68,27.0,1,0,0,1,1,0,1,0,1,79.7,2,2,2,0,0,1,1,1,0,9.0,10910,43.0,71.7,23.0,8,2.6,2.9,8.0,1,1,34.1,Poor,High,3,1,4,2,0.0,0.0007332050224544,3.41,-1,1
LOC0610,Chennai Institute of Technology,2,4,11,13.224726,80.149178,0,60,23.0,1,1,0,0,0,0,0,0,1,82.6,2,0,2,1,1,0,1,1,0,16.0,2890,16.0,43.0,16.0,5,3.8,3.7,0.0,1,2,50.6,Poor,High,2,0,3,2,0.0,0.0017295053614666,2.976470588235294,-1,0
LOC0611,Indore City Bus Stop,1,9,8,22.669863,75.820714,1,40,21.0,1,0,0,0,0,0,0,0,0,75.7,1,0,2,0,0,0,1,0,2,16.0,239,2.0,6.8,19.0,4,2.5,2.0,21.0,1,0,36.2,Poor,High,0,0,2,1,32.0,0.0166666666666666,2.1294117647058823,-1,3
LOC0612,Coimbatore Railway Station,7,5,11,10.944232,76.843595,1,78,32.0,2,0,1,0,0,0,1,0,1,72.7,2,0,0,0,0,0,1,1,1,31.0,19870,80.0,104.0,16.0,6,3.1,3.3,12.0,0,1,48.3,Poor,High,3,0,0,2,31.0,0.0003019475617734,1.509375,-1,1
LOC0613,Chennai Museum,8,4,11,13.145236,80.413725,1,37,7.0,1,0,1,1,1,1,0,1,1,82.4,0,0,2,1,1,0,1,1,1,23.0,2169,11.0,25.0,12.0,2,2.4,2.6,10.0,0,1,79.0,Good,Low,3,3,3,2,23.0,0.0009216589861751,3.2916666666666665,-1,1
LOC0614,Chennai Domestic Airport,0,4,11,13.218091,80.381097,0,24,5.0,3,1,1,1,0,1,1,1,0,91.7,0,2,0,1,1,1,1,0,1,44.0,15923,68.0,191.1,1.0,1,3.4,3.5,9.0,1,2,98.7,Excellent,Low,4,2,3,1,44.0,6.279829188646068e-05,2.1933333333333334,-1,2
LOC0615,Jaipur Domestic Airport,0,10,10,27.054737,75.827529,1,12,12.0,5,1,1,0,0,0,1,0,1,80.2,1,1,0,1,1,1,1,0,2,44.0,10083,48.0,164.5,4.0,0,3.1,3.2,11.0,1,2,100.0,Excellent,Low,4,0,2,1,88.0,0.0,2.2222222222222223,-1,2
LOC0616,Thane College of Engineering,2,22,9,19.253717,72.929943,1,21,19.0,3,1,0,1,0,1,1,1,0,102.1,2,0,2,1,0,0,1,0,0,24.0,4916,18.0,51.7,26.0,8,3.4,3.3,22.0,1,1,56.2,Average,High,3,2,3,1,0.0,0.0016270083384177,2.248,-1,1
LOC0617,Udaipur City Hospital,4,24,10,24.481468,73.76331,1,23,20.0,7,1,1,0,0,0,0,1,0,92.1,1,2,0,1,1,1,1,0,2,16.0,2624,12.0,68.6,10.0,0,1.6,1.7,17.0,1,2,83.7,Good,Low,2,1,3,1,32.0,0.0,4.923529411764706,-1,0
LOC0618,Kochi Museum,8,12,7,10.010518,76.12718,1,112,32.0,1,0,0,0,0,0,0,0,1,60.4,0,2,1,0,0,0,1,1,2,22.0,642,9.0,17.4,13.0,7,1.5,1.7,3.0,1,0,7.5,Poor,High,1,0,3,2,44.0,0.0108864696734059,0.3260869565217391,-1,3
LOC0619,Nagpur Government College,2,17,9,21.19753,79.0625,0,70,28.0,2,0,1,1,1,0,1,0,1,83.9,1,1,1,1,0,0,0,1,1,29.0,2935,12.0,45.9,20.0,5,2.6,2.9,16.0,1,2,75.6,Good,Medium,4,1,3,1,29.0,0.0017029972752043,2.52,-1,0
LOC0620,Surat Degree College,2,21,5,21.08736,72.977975,0,32,20.0,1,0,0,0,0,1,1,0,0,71.7,0,1,0,1,1,0,0,1,2,29.0,3898,8.0,60.0,11.0,2,2.6,2.3,1.0,1,2,66.0,Average,Low,1,1,2,1,58.0,0.0005129520389843,2.2,-1,0
LOC0621,Nagpur Railway Station,7,17,9,21.192548,78.95385,1,33,15.0,3,1,0,0,1,0,0,0,0,84.1,0,0,1,1,1,0,1,1,0,10.0,19051,80.0,119.4,18.0,6,3.2,3.1,17.0,1,0,41.6,Poor,High,1,1,2,2,0.0,0.0003149275666596,3.7818181818181817,-1,1
LOC0622,Udaipur Grand Mall,5,24,10,24.563009,73.777493,0,8,8.0,2,1,1,1,1,0,1,1,1,94.9,0,0,1,1,0,0,1,1,2,8.0,9724,36.0,123.4,6.0,1,2.7,2.6,10.0,2,2,85.2,Good,Medium,5,2,2,2,16.0,0.0001028277634961,9.466666666666669,-1,2
LOC0623,Mysuru Multispeciality Hospital,4,16,6,12.147947,76.560868,0,11,11.0,2,1,1,1,1,1,1,0,1,100.0,0,1,1,0,1,0,0,0,0,26.0,1019,8.0,107.8,5.0,1,3.4,3.2,16.0,1,2,92.3,Excellent,Medium,5,2,2,0,0.0,0.0009803921568627,3.4185185185185185,-1,0
LOC0624,Kolkata Plaza Mall,5,13,14,22.509882,88.491455,0,25,20.0,4,1,0,1,1,0,0,0,1,94.3,2,1,1,1,1,1,1,1,0,39.0,13975,61.0,195.5,6.0,6,4.1,4.2,0.0,1,2,68.8,Average,High,3,1,3,2,0.0,0.000429307384087,1.72,-1,2
LOC0625,Delhi Tehsil Office,3,6,4,28.70689,77.225634,1,45,20.0,2,1,0,0,0,1,0,0,1,90.3,0,0,2,1,0,0,1,1,1,32.0,2412,14.0,52.8,11.0,3,3.1,2.9,11.0,1,0,58.6,Average,Medium,2,1,3,2,32.0,0.001243265644426,1.775757575757576,-1,1
LOC0626,Jaipur Temple Complex,8,10,10,26.965626,75.823452,1,131,35.0,1,0,0,1,0,0,0,0,0,84.1,2,0,1,0,0,0,1,0,0,17.0,403,2.0,19.9,25.0,7,1.7,1.8,6.0,1,0,6.3,Poor,High,1,0,1,1,0.0,0.0173267326732673,0.35,-1,3
LOC0627,Thane Public Garden,6,22,9,19.155205,72.829715,1,16,3.0,1,0,1,1,0,1,0,0,1,93.4,2,0,1,1,0,1,0,1,0,8.0,2675,10.0,29.4,14.0,7,2.9,2.8,3.0,2,0,38.1,Poor,High,3,1,2,1,0.0,0.0026158445440956,4.233333333333333,-1,1
LOC0628,Udaipur City Hospital,4,24,10,24.558573,73.784363,0,15,12.0,5,0,0,1,1,0,1,1,1,85.8,0,0,2,1,0,0,1,0,0,39.0,1997,2.0,70.7,19.0,3,3.9,4.0,7.0,1,2,70.6,Average,Medium,3,2,3,1,0.0,0.0015015015015015,1.765,-1,0
LOC0629,Indore Museum,8,9,8,22.655163,75.846686,0,87,16.0,1,0,1,1,0,0,0,0,0,92.9,0,0,2,1,1,0,1,0,1,12.0,2471,7.0,36.7,6.0,8,2.5,2.3,11.0,1,2,62.2,Average,Medium,2,0,3,1,12.0,0.0032362459546925,4.7846153846153845,-1,3
LOC0630,Kochi Degree College,2,12,7,9.905443,76.193336,1,39,23.0,2,0,0,1,1,0,0,1,1,82.0,0,2,1,1,1,0,0,1,0,35.0,1419,6.0,20.8,11.0,4,3.1,3.1,18.0,1,0,36.7,Poor,High,2,2,4,1,0.0,0.0028169014084507,1.0194444444444446,-1,1
LOC0631,Chennai Shopping Mall,5,4,11,13.081582,80.272022,0,1,1.0,5,1,0,0,0,0,1,0,1,96.4,2,0,2,1,0,0,1,1,2,26.0,18262,79.0,114.5,13.0,3,3.6,3.7,23.0,1,2,62.9,Average,Medium,3,0,3,2,52.0,0.0001642665498548,2.329629629629629,-1,2
LOC0632,Coimbatore Health Centre,4,5,11,11.129746,76.831838,1,5,5.0,5,1,0,1,0,0,1,1,1,92.7,0,0,0,1,1,0,1,1,0,19.0,2729,18.0,137.6,4.0,2,4.1,4.1,11.0,1,1,87.0,Good,Low,4,1,1,2,0.0,0.0007326007326007,4.35,-1,2
LOC0633,Ahmedabad Degree College,2,0,5,23.154378,72.655753,0,45,26.0,3,0,1,1,1,0,0,0,0,94.0,0,1,2,1,0,1,0,1,0,18.0,665,2.0,43.6,14.0,6,2.7,2.6,7.0,1,2,72.1,Average,Medium,2,1,4,1,0.0,0.009009009009009,3.794736842105263,-1,0
LOC0634,Chandigarh Airport Terminal,0,3,3,30.839438,76.840167,0,10,2.0,6,1,1,1,1,0,1,0,1,95.0,1,2,0,1,1,0,1,0,2,15.0,13006,63.0,261.0,1.0,2,4.5,4.8,13.0,1,2,100.0,Excellent,Low,5,1,3,1,30.0,0.0001537633581917,6.25,-1,2
LOC0635,Udaipur Domestic Airport,0,24,10,24.597836,73.593393,1,11,11.0,7,1,1,1,1,1,0,1,1,99.3,1,0,0,1,1,0,0,1,1,33.0,13276,58.0,214.9,7.0,1,4.7,4.7,18.0,1,1,100.0,Excellent,Low,4,3,1,1,33.0,7.531821947729155e-05,2.9411764705882355,-1,2
LOC0636,Chennai Green Park,6,4,11,13.107161,80.254416,1,38,9.0,1,1,0,1,1,0,0,0,0,97.8,0,0,2,0,0,1,0,1,1,17.0,1410,12.0,15.5,16.0,1,2.5,2.3,9.0,1,0,61.5,Average,Medium,2,1,2,1,17.0,0.0007087172218284,3.4166666666666665,-1,1
LOC0637,Thiruvananthapuram Tehsil Office,3,23,7,8.447537,76.862142,1,31,13.0,3,0,1,0,0,1,0,0,0,83.2,1,0,2,1,1,0,1,1,1,17.0,3645,18.0,27.5,18.0,7,3.2,3.7,13.0,2,2,65.6,Average,Medium,1,1,3,2,17.0,0.0019199122325836,3.644444444444444,-1,1
LOC0638,Nashik City Park,6,18,9,20.068413,73.719025,0,40,15.0,1,0,0,0,0,0,0,0,0,72.0,2,1,2,0,0,0,0,1,2,4.0,1260,7.0,24.0,9.0,4,3.0,2.6,16.0,1,0,24.9,Poor,High,0,0,3,1,8.0,0.0031720856463124,4.98,-1,3
LOC0639,Thiruvananthapuram International Airport,0,23,7,8.595117,76.966847,0,12,12.0,2,1,1,1,0,0,0,1,1,90.1,1,1,2,1,0,0,1,0,2,41.0,12628,55.0,249.6,4.0,0,4.6,4.7,13.0,0,2,100.0,Excellent,Low,4,1,4,1,82.0,0.0,2.380952380952381,-1,2
LOC0640,Nashik Medical Center,4,18,9,19.858861,73.71462,1,49,12.0,7,1,1,1,0,0,1,0,1,88.2,1,1,2,1,0,0,1,0,0,38.0,4815,25.0,99.8,9.0,2,3.9,3.9,19.0,1,2,90.0,Excellent,Medium,5,0,4,1,0.0,0.0004152823920265,2.3076923076923075,-1,0
LOC0641,Udaipur Junction,7,24,10,24.507861,73.745161,1,12,12.0,1,0,1,0,0,0,0,1,1,72.3,1,2,0,1,1,0,1,1,0,13.0,15602,62.0,107.8,13.0,3,2.1,2.0,17.0,0,2,64.3,Average,Medium,2,1,3,2,0.0,0.0001922707171697,4.592857142857143,-1,1
LOC0642,Hyderabad General Hospital,4,8,12,17.405242,78.627209,1,12,12.0,5,1,1,1,1,1,0,0,0,89.6,2,1,0,1,1,1,1,1,0,31.0,4063,18.0,87.2,12.0,5,3.8,3.6,19.0,1,2,89.2,Good,Medium,3,2,2,2,0.0,0.0012303149606299,2.7875,-1,0
LOC0643,Ahmedabad Museum,8,0,5,22.970589,72.630166,1,83,31.0,1,1,1,1,1,0,1,0,0,93.6,0,1,0,0,0,0,1,1,1,12.0,551,2.0,21.3,22.0,6,2.0,1.7,8.0,0,1,81.2,Good,Low,4,1,1,2,12.0,0.0108695652173913,6.246153846153846,-1,3
LOC0644,Chennai International Airport,0,4,11,13.019032,80.229029,1,4,4.0,6,1,1,1,1,1,0,0,0,96.4,0,1,0,1,1,0,1,1,0,8.0,14652,71.0,202.9,10.0,5,2.9,2.6,19.0,1,2,98.0,Excellent,Medium,3,2,2,2,0.0,0.0003412270524807,10.88888888888889,-1,2
LOC0645,Chandigarh Junction,7,3,3,30.839401,76.840382,1,65,22.0,2,0,0,1,0,0,0,1,0,88.0,0,2,2,0,0,1,1,0,0,13.0,19711,76.0,130.2,13.0,8,3.3,3.3,18.0,1,2,36.0,Poor,High,1,1,4,1,0.0,0.0004058441558441,2.571428571428572,-1,1
LOC0646,Indore Railway Station,7,9,8,22.576502,75.778351,1,32,23.0,3,1,1,1,0,1,0,1,0,100.4,0,2,1,1,1,0,1,1,1,42.0,3360,13.0,81.5,10.0,2,3.0,2.7,15.0,0,0,61.8,Average,Medium,3,2,4,2,42.0,0.0005950609937518,1.4372093023255814,-1,1
LOC0647,Nashik City Park,6,18,9,19.979636,73.778811,0,35,17.0,1,1,0,1,0,0,1,1,0,98.1,0,0,2,1,0,0,1,1,1,15.0,1762,2.0,26.8,19.0,8,2.7,3.2,20.0,1,0,58.7,Average,Medium,3,1,3,2,15.0,0.0045377197958026,3.66875,-1,3
LOC0648,Patna City Centre Mall,5,19,2,25.529316,85.041161,0,7,1.0,3,1,1,1,1,1,0,0,1,87.4,2,2,2,1,1,0,0,1,2,23.0,7892,23.0,175.4,10.0,1,3.7,4.2,11.0,1,2,79.0,Good,Medium,4,2,5,1,46.0,0.0001266945394653,3.2916666666666665,-1,2
LOC0649,Thiruvananthapuram City Park,6,23,7,8.534335,77.02674,1,23,15.0,1,0,0,1,0,0,1,0,1,98.1,2,0,2,1,1,0,1,0,2,21.0,1289,2.0,17.6,17.0,3,2.5,2.0,3.0,1,1,53.5,Poor,High,3,0,3,1,42.0,0.0023255813953488,2.4318181818181817,-1,1
LOC0650,Bhopal Heritage Fort,8,2,8,23.378343,77.43929,1,177,44.0,1,1,1,0,0,1,1,0,0,74.5,1,2,2,1,0,0,0,0,2,14.0,1442,2.0,20.4,21.0,5,2.1,2.2,1.0,0,1,55.0,Average,Medium,3,1,5,0,28.0,0.0034650034650034,3.6666666666666665,-1,3
LOC0651,Mumbai Medical Center,4,15,9,18.965558,72.890658,1,56,15.0,6,0,1,1,1,0,0,0,1,88.7,1,0,1,1,0,1,1,1,1,9.0,4248,17.0,81.0,16.0,3,3.2,3.7,20.0,1,1,70.3,Average,Medium,3,1,2,2,9.0,0.0007060484819957,7.029999999999999,-1,0
LOC0652,Ahmedabad Domestic Airport,0,0,5,23.14763,72.564822,0,29,15.0,5,1,1,1,1,1,1,0,0,98.8,2,1,0,1,0,0,1,1,2,33.0,10855,44.0,227.7,7.0,1,3.1,3.4,2.0,1,2,99.5,Excellent,Low,4,2,2,2,66.0,9.211495946941784e-05,2.926470588235294,-1,2
LOC0653,Mysuru City Hospital,4,16,6,12.171418,76.592687,0,6,6.0,3,1,1,1,1,1,1,1,1,92.2,0,0,0,1,0,0,1,0,0,17.0,3604,24.0,125.8,11.0,6,4.1,3.8,6.0,0,2,100.0,Excellent,Medium,5,3,1,1,0.0,0.0016643550624133,5.555555555555555,-1,0
LOC0654,Bhopal Junction,7,2,8,23.407528,77.391331,1,28,20.0,1,0,0,0,0,0,0,0,0,80.2,2,0,2,1,0,0,1,1,2,21.0,5756,22.0,58.5,12.0,5,2.7,2.2,22.0,1,1,31.5,Poor,High,0,0,3,2,42.0,0.0008685079034219,1.431818181818182,-1,1
LOC0655,Surat Airport Terminal,0,21,5,21.16054,72.692363,1,6,6.0,7,0,1,1,0,0,0,0,1,88.9,1,0,1,1,0,0,0,1,2,10.0,17641,72.0,228.3,3.0,2,4.5,4.7,3.0,1,2,76.0,Good,Medium,3,0,2,1,20.0,0.0001133658315383,6.909090909090909,-1,2
LOC0656,Surat Institute of Technology,2,21,5,21.187885,72.964074,1,7,7.0,2,1,1,0,0,0,0,0,0,91.4,1,1,2,1,0,0,1,1,1,37.0,3491,18.0,36.8,17.0,5,3.1,3.4,16.0,1,2,85.7,Good,Medium,2,0,4,2,37.0,0.0014318442153493,2.255263157894737,-1,1
LOC0657,Jaipur Collectorate Office,3,10,10,26.83842,75.872971,1,58,9.0,3,1,1,0,1,0,0,0,0,75.5,2,1,1,1,0,0,0,0,1,14.0,3087,9.0,26.0,14.0,4,1.4,1.7,9.0,2,0,37.3,Poor,High,2,1,3,0,14.0,0.0012953367875647,2.4866666666666664,-1,1
LOC0658,Bengaluru Collectorate Office,3,1,6,12.837808,77.569331,1,38,12.0,2,0,1,1,0,0,1,0,0,77.4,0,0,2,0,0,0,1,0,2,11.0,2099,2.0,37.4,18.0,4,3.0,2.6,5.0,2,1,53.4,Poor,High,3,0,2,1,22.0,0.0019047619047619,4.45,-1,1
LOC0659,Mumbai Public Garden,6,15,9,19.168358,72.782599,1,46,26.0,1,0,0,0,1,0,0,1,0,78.2,0,2,0,0,0,0,0,0,1,19.0,389,4.0,14.7,20.0,9,2.2,2.2,21.0,1,1,38.1,Poor,High,0,2,2,0,19.0,0.023076923076923,1.905,-1,3
LOC0660,Lucknow Tehsil Office,3,14,13,26.745493,80.804346,1,31,18.0,2,0,1,0,1,1,1,0,0,74.6,0,2,1,1,0,0,1,1,2,23.0,3275,15.0,44.9,17.0,3,2.4,2.7,7.0,0,0,41.4,Poor,High,2,2,4,2,46.0,0.0009157509157509,1.725,-1,1
LOC0661,Kochi City Centre Mall,5,12,7,10.017727,76.368783,0,14,6.0,6,1,1,1,1,0,1,1,1,87.8,2,2,0,1,1,0,1,1,0,39.0,3442,20.0,93.7,17.0,3,3.7,3.6,9.0,1,1,81.5,Good,Medium,5,2,3,2,0.0,0.0008713331397037,2.0375,-1,0
LOC0662,Nagpur District Office,3,17,9,21.143377,79.014624,1,29,9.0,2,0,0,0,0,0,0,0,0,78.9,1,2,1,0,1,0,1,1,2,35.0,1594,2.0,37.7,11.0,3,1.8,1.8,3.0,1,0,28.3,Poor,High,0,0,3,2,70.0,0.0018808777429467,0.7861111111111111,-1,1
LOC0663,Thiruvananthapuram Lake View Point,8,23,7,8.575082,76.957235,1,63,25.0,1,1,1,1,0,0,1,1,1,92.9,0,1,2,0,1,1,1,1,0,3.0,1937,2.0,31.5,19.0,12,1.7,1.7,8.0,1,2,78.3,Good,Medium,5,1,3,2,0.0,0.0061919504643962,19.575,-1,0
LOC0664,Kochi Health Centre,4,12,7,10.075658,76.20274,0,3,3.0,4,0,1,1,0,1,0,0,0,93.0,1,2,0,1,0,0,1,0,1,24.0,904,7.0,109.5,6.0,1,3.4,3.5,10.0,0,1,78.2,Good,Low,2,1,3,1,24.0,0.0011049723756906,3.128,-1,0
LOC0665,Pune International Airport,0,20,9,18.534662,73.992771,1,14,14.0,2,1,1,1,1,1,1,1,1,90.5,1,1,2,1,1,1,0,0,2,44.0,12800,53.0,186.2,5.0,1,3.4,3.7,5.0,1,2,100.0,Excellent,Low,5,3,4,0,88.0,7.81188969611749e-05,2.2222222222222223,-1,2
LOC0666,Kochi International Airport,0,12,7,9.933877,76.297865,1,1,1.0,2,1,1,1,1,0,1,1,1,96.4,1,2,2,1,1,0,1,1,1,33.0,9188,42.0,179.2,9.0,0,3.6,3.2,14.0,0,1,100.0,Excellent,Medium,5,2,5,2,33.0,0.0,2.9411764705882355,-1,2
LOC0667,Chandigarh Shopping Mall,5,3,3,30.811245,76.768255,0,20,15.0,4,1,1,1,0,0,0,0,1,98.6,1,2,2,1,0,0,1,1,0,43.0,18777,74.0,161.0,8.0,4,2.0,1.9,17.0,1,1,70.2,Average,High,4,0,5,2,0.0,0.0002130152305889,1.5954545454545457,-1,2
